# ArrowInput TSV dictionary
# UTF-8 TSV: code	text	comment	weight	user_weight
changyi	長椅	chang yi		
changyang	長楊	chang yang		
changqiu	長楸	chang qiu		
changqiang	長槍	chang qiang		
changle	長樂	chang le		
changlegong	長樂宮	chang le gong		
changleweiyang	長樂未央	chang le wei yang		
zhangji	長機	zhang ji		
changge	長歌	chang ge		
changgedangku	長歌當哭	chang ge dang ku		
changciyiwang	長此以往	chang ci yi wang		
changsuiqian	長歲錢	chang sui qian		
changmao	長毛	chang mao		
changmaorong	長毛絨	chang mao rong		
changmaoxiang	長毛象	chang mao xiang		
changjiang	長江	chang jiang		
changjiangsanxia	長江三峽	chang jiang san xia		
changjiangsanjiaozhou	長江三角洲	chang jiang san jiao zhou		
changjiangdaqiao	長江大橋	chang jiang da qiao		
changjiangtianqian	長江天塹	chang jiang tian qian		
changjianghoulangcuiqianlang	長江後浪催前浪	chang jiang hou lang cui qian lang		
changjiangliuyu	長江流域	chang jiang liu yu		
changjiangwuliuyue	長江無六月	chang jiang wu liu yue		
changjiangzhengquan	長江證券	chang jiang zheng quan		
changjiangdianli	長江電力	chang jiang dian li		
changsha	長沙	chang sha		
changshashi	長沙市	chang sha shi		
changshahuizhan	長沙會戰	chang sha hui zhan		
changhe	長河	chang he		
changzhi	長治	chang zhi		
changzhijiuan	長治久安	chang zhi jiu an		
changfa	長法	chang fa		
changbo	長波	chang bo		
changliu	長流	chang liu		
zhangman	長滿	zhang man		
changlou	長漏	chang lou		
changbinwenhua	長濱文化	chang bin wen hua		
changtan	長灘	chang tan		
changjiao	長焦	chang jiao		
changjiaojujingtou	長焦距鏡頭	chang jiao ju jing tou		
zhangwu	長物	zhang wu		
changban	長班	chang ban		
changsheng	長生	chang sheng		
changshengbusi	長生不死	chang sheng bu si		
changshengbumie	長生不滅	chang sheng bu mie		
changshengbulao	長生不老	chang sheng bu lao		
changshengjiushi	長生久視	chang sheng jiu shi		
changshengku	長生庫	chang sheng ku		
changshengguo	長生果	chang sheng guo		
changshengdian	長生殿	chang sheng dian		
changshengpaiwei	長生牌位	chang sheng pai wei		
changshengluwei	長生祿位	chang sheng lu wei		
zhangnan	長男	zhang nan		
changtongburuduantong	長痛不如短痛	chang tong bu ru duan tong		
changfa	長發	chang fa		
changbaishan	長白山	chang bai shan		
zhangxiang	長相	zhang xiang		
changxiangsishou	長相廝守	chang xiang si shou		
changxiangsi	長相思	chang xiang si		
changmian	長眠	chang mian		
changzhelian	長着臉	chang zhe lian		
changmao	長矛	chang mao		
changduan	長短	chang duan		
changduanbuyi	長短不一	chang duan bu yi		
changduanju	長短句	chang duan ju		
changshi	長石	chang shi		
changcheng	長程	chang cheng		
changkong	長空	chang kong		
changgan	長竿	chang gan		
changdi	長笛	chang di		
changce	長策	chang ce		
changjian	長箋	chang jian		
changsuan	長算	chang suan		
changsuanyuanlve	長算遠略	chang suan yuan lve		
changpian	長篇	chang pian		
changpiandalun	長篇大論	chang pian da lun		
changpianxiaoshuo	長篇小說	chang pian xiao shuo		
changpianleidu	長篇累牘	chang pian lei du		
changpianlianzai	長篇連載	chang pian lian zai		
changpiankuolun	長篇闊論	chang pian kuo lun		
changyue	長約	chang yue		
changhong	長紅	chang hong		
changtongwa	長統襪	chang tong wa		
changxian	長線	chang xian		
changxianfangyuanyao	長線放遠鷂	chang xian fang yuan yao		
changbian	長編	chang bian		
changshengxiri	長繩繫日	chang sheng xi ri		
changshengxijing	長繩繫景	chang sheng xi jing		
changying	長纓	chang ying		
zhanglao	長老	zhang lao		
zhanglaojiaohui	長老教會	zhang lao jiao hui		
zhanglaohui	長老會	zhang lao hui		
zhangzhe	長者	zhang zhe		
changergong	長耳公	chang er gong		
changerxiao	長耳鴞	chang er xiao		
zhangrou	長肉	zhang rou		
zhangpang	長胖	zhang pang		
zhangpiqi	長脾氣	zhang pi qi		
changyao	長腰	chang yao		
changjiaofeng	長腳蜂	chang jiao feng		
changtui	長腿	chang tui		
changbiyuan	長臂猿	chang bi yuan		
changbixia	長臂蝦	chang bi xia		
changzhi	長至	chang zhi		
changxing	長興	chang xing		
changshe	長舌	chang she		
changshefu	長舌婦	chang she fu		
changshetou	長舌頭	chang she tou		
changchu	長處	chang chu		
changchutao	長處搯	chang chu tao		
changhao	長號	chang hao		
changhong	長虹	chang hong		
changchong	長蟲	chang chong		
changxing	長行	chang xing		
changshan	長衫	chang shan		
changmei	長袂	chang mei		
changpao	長袍	chang pao		
changxiu	長袖	chang xiu		
changxiushanwu	長袖善舞	chang xiu shan wu		
changqun	長裙	chang qun		
changku	長褲	chang ku		
zhangjianshi	長見識	zhang jian shi		
zhangqin	長親	zhang qin		
changjiaoguo	長角果	chang jiao guo		
changjie	長解	chang jie		
changhua	長話	chang hua		
changhuaduanshuo	長話短說	chang hua duan shuo		
changdiao	長調	chang diao		
changtan	長談	chang tan		
changjiangdou	長豇豆	chang jiang dou		
changzu	長足	chang zu		
changzujinbu	長足進步	chang zu jin bu		
changpao	長跑	chang pao		
changjuli	長距離	chang ju li		
changjuliwuxiandianhua	長距離無線電話	chang ju li wu xian dian hua		
changgui	長跪	chang gui		
changlu	長路	chang lu		
changche	長車	chang che		
changju	長車	chang ju		
zhangbei	長輩	zhang bei		
changgu	長轂	chang gu		
changpeiyuanyu	長轡遠御	chang pei yuan yu		
changpeiyuanyu	長轡遠馭	chang pei yuan yu		
changci	長辭	chang ci		
changtu	長途	chang tu		
changtubashe	長途跋涉	chang tu ba she		
changtudianhua	長途電話	chang tu dian hua		
changshi	長逝	chang shi		
zhangjin	長進	zhang jin		
changda	長達	chang da		
changyuan	長遠	chang yuan		
changmai	長邁	chang mai		
changzhen	長針	chang zhen		
changjia	長鋏	chang jia		
changfengbi	長鋒筆	chang feng bi		
changqian	長錢	chang qian		
changqiang	長鎗	chang qiang		
changsha	長鎩	chang sha		
changjingtou	長鏡頭	chang jing tou		
changchan	長鑱	chang chan		
changchang	長長	chang chang		
changchangde	長長的	chang chang de		
changchangduanduan	長長短短	chang chang duan duan		
changmen	長門	chang men		
changmenfu	長門賦	chang men fu		
changguan	長關	chang guan		
changling	長陵	chang ling		
changyang	長陽	chang yang		
changdui	長隊	chang dui		
changsui	長隨	chang sui		
changli	長離	chang li		
changdian	長電	chang dian		
changqing	長青	chang qing		
changqingxueyuan	長青學苑	chang qing xue yuan		
changqingshu	長青樹	chang qing shu		
changxiang	長項	chang xiang		
changtoubu	長頭布	chang tou bu		
changtoufa	長頭髮	chang tou fa		
changjingniaohui	長頸鳥喙	chang jing niao hui		
changjinglu	長頸鹿	chang jing lu		
changfeng	長風	chang feng		
changfengpolang	長風破浪	chang feng po lang		
changfengwanli	長風萬里	chang feng wan li		
changma	長馬	chang ma		
changqu	長驅	chang qu		
changqujingru	長驅徑入	chang qu jing ru		
changquzhiru	長驅直入	chang qu zhi ru		
changquerru	長驅而入	chang qu er ru		
changgu	長骨	chang gu		
zhanggao	長高	zhang gao		
changfa	長髮	chang fa		
changlie	長鬣	chang lie		
changjing	長鯨	chang jing		
changming	長鳴	chang ming		
changhei	長黑	chang hei		
changgu	長鼓	chang gu		
changbimu	長鼻目	chang bi mu		
changzhai	長齋	chang zhai		
changzhaixiufo	長齋繡佛	chang zhai xiu fo		
changling	長齡	chang ling		
changlong	長龍	chang long		
menbuyejiong	門不夜扃	men bu ye jiong		
mendi	門地	men di		
menkan	門檻	men kan		
menkantiaokuan	門檻條款	men kan tiao kuan		
menbu	門簿	men bu		
menshuaizuobo	門衰祚薄	men shuai zuo bo		
menba	門鈸	men ba		
menqiang	門鎗	men qiang		
menxi	門隙	men xi		
shanzhuan	閃賺	shan zhuan		
shandianxingdong	閃電行動	shan dian xing dong		
hanhong	閈閎	han hong		
bikoucangshe	閉口藏舌	bi kou cang she		
bise	閉塞	bi se		
bie	閉戹	bi e		
bimingsecong	閉明塞聰	bi ming se cong		
bimuseting	閉目塞聽	bi mu se ting		
bizhe	閉蟄	bi zhe		
bizhi	閉蟄	bi zhi		
bimensedou	閉門塞竇	bi men se dou		
bimenzaoche	閉門造車	bi men zao che		
bimenzaoju	閉門造車	bi men zao ju		
kaibuliao	開不了	kai bu liao		
kaishenme	開什麼	kai shen me		
kaihe	開呵	kai he		
kaitangshaxie	開堂歃血	kai tang sha xie		
kaitangshaxue	開堂歃血	kai tang sha xue		
kaitianpidi	開天闢地	kai tian pi di		
kaixiaochai	開小差	kai xiao chai		
kaichai	開差	kai chai		
kaihuhang	開戶行	kai hu hang		
kaichangdi	開敞地	kai chang di		
kaijun	開濬	kai jun		
kaifayinhang	開發銀行	kai fa yin hang		
kaixing	開行	kai xing		
kaiye	開靨	kai ye		
jianchu	閒出	jian chu		
xiandi	閒地	xian di		
jianbu	閒步	jian bu		
xianbu	閒步	xian bu		
jianqi	閒氣	jian qi		
xianqi	閒氣	xian qi		
xianguaqi	閒聒七	xian gua qi		
xianguoqi	閒聒七	xian guo qi		
jianxing	閒行	jian xing		
jianqu	閒覷	jian qu		
jianyan	閒言	jian yan		
xianyan	閒言	xian yan		
xianyanchangyu	閒言長語	xian yan chang yu		
jianyu	閒語	jian yu		
xianyu	閒語	xian yu		
jiandao	閒道	jian dao		
jianjian	閒閒	jian jian		
jianxi	閒隙	jian xi		
jianraoshitanhuang	間繞式彈簧	jian rao shi tan huang		
jianxing	間行	jian xing		
jianxi	間隙	jian xi		
minziqian	閔子騫	min zi qian		
minhang	閔行	min hang		
minhangqu	閔行區	min hang qu		
gezhong	閤中	ge zhong		
langzhongxian	閬中縣	lang zhong xian		
langyuan	閬苑	lang yuan		
langlang	閬閬	lang lang		
langfeng	閬風	lang feng		
yanwangyepapanminggui	閻王也怕拚命鬼	yan wang ye pa pan ming gui		
yanruoqu	閻若璩	yan ruo qu		
ebo	閼伯	e bo		
ese	閼塞	e se		
yanzhi	閼氏	yan zhi		
yuyu	閼與	yu yu		
efeng	閼逢	e feng		
anmu	闇莫	an mu		
yindu	闉闍	yin du		
sheli	闍黎	she li		
tianye	闐咽	tian ye		
tianyi	闐溢	tian yi		
tianran	闐然	tian ran		
tiantian	闐闐	tian tian		
tanuo	闒懦	ta nuo		
chuangtiandi	闖天地	chuang tian di		
guanxidiao	關係調	guan xi diao		
guanka	關卡	guan ka		
guanqia	關卡	guan qia		
guansai	關塞	guan sai		
guanshantiaodi	關山迢遞	guan shan tiao di		
guanliezi	關捩子	guan lie zi		
guandongdudufu	關東都督府	guan dong du du fu		
guanbai	關白	guan bai		
guanbo	關白	guan bo		
guanshuilv	關稅率	guan shui lv		
guanpin	關聘	guan pin		
guanduwei	關都尉	guan du wei		
guanai	關隘	guan ai		
guanju	關雎	guan ju		
guanyunzhang	關雲長	guan yun zhang		
hanhan	闞闞	han han		
kankan	闞闞	kan kan		
pidi	闢地	pi di		
pidikaitian	闢地開天	pi di kai tian		
huanhui	闤闠	huan hui		
fusheng	阜盛	fu sheng		
fufan	阜蕃	fu fan		
fuzhong	阜螽	fu zhong		
fucai	阜財	fu cai		
yimi	阤靡	yi mi		
esai	阨塞	e sai		
eqiong	阨窮	e qiong		
fangdi	防地	fang di		
fangdanyi	防彈衣	fang dan yi		
fangshadi	防沙堤	fang sha di		
fangshati	防沙堤	fang sha ti		
fangbodi	防波堤	fang bo di		
fangboti	防波堤	fang bo ti		
fangkongfeidan	防空飛彈	fang kong fei dan		
zuse	阻塞	zu se		
zuzhibuliao	阻止不了	zu zhi bu liao		
zuai	阻隘	zu ai		
dianwei	阽危	dian wei		
ejing	阿井	e jing		
afashuibian	阿伐蛻變	a fa shui bian		
abo	阿伯	a bo		
aqietuo	阿伽陀	a qie tuo		
ebao	阿保	e bao		
ebaozhigong	阿保之功	e bao zhi gong		
ebaozhilao	阿保之勞	e bao zhi lao		
eqisuohao	阿其所好	e qi suo hao		
ean	阿匼	e an		
ahong	阿吽	a hong		
ahudiyu	阿呼地獄	a hu di yu		
ehao	阿好	e hao		
ajie	阿姊	a jie		
emei	阿媚	e mei		
agu	阿家	a gu		
aguweng	阿家翁	a gu weng		
ezunshigui	阿尊事貴	e zun shi gui		
eshi	阿屎	e shi		
ebasang	阿巴桑	e ba sang		
emituofo	阿彌陀佛	e mi tuo fo		
emituojing	阿彌陀經	e mi tuo jing		
eyiqucong	阿意曲從	e yi qu cong		
eyishunzhi	阿意順旨	e yi shun zhi		
efanggong	阿房宮	e fang gong		
efanggongfu	阿房宮賦	e fang gong fu		
alabo	阿拉伯	a la bo		
alaboren	阿拉伯人	a la bo ren		
alabolaolunsi	阿拉伯勞倫斯	a la bo lao lun si		
alabobandao	阿拉伯半島	a la bo ban dao		
alabozimu	阿拉伯字母	a la bo zi mu		
alaboshuzi	阿拉伯數字	a la bo shu zi		
alaboshamo	阿拉伯沙漠	a la bo sha mo		
alabolianhedagongguo	阿拉伯聯合大公國	a la bo lian he da gong guo		
alabolianmeng	阿拉伯聯盟	a la bo lian meng		
alabojiao	阿拉伯膠	a la bo jiao		
alabojiaoshu	阿拉伯膠樹	a la bo jiao shu		
alaboyu	阿拉伯語	a la bo yu		
eshixue	阿是穴	e shi xue		
apitian	阿毗曇	a pi tian		
apidamo	阿毗達磨	a pi da mo		
adai	阿獃	a dai		
aganzhengzhuan	阿甘正傳	a gan zheng zhuan		
esi	阿私	e si		
anouduoluo	阿耨多羅	a nou duo luo		
ejiao	阿膠	e jiao		
alanre	阿蘭若	a lan re		
eheng	阿衡	e heng		
ashui	阿誰	a shui		
echan	阿諂	e chan		
eyu	阿諛	e yu		
eyuqurong	阿諛取容	e yu qu rong		
eyufengcheng	阿諛奉承	e yu feng cheng		
eyugouhe	阿諛苟合	e yu gou he		
eyuqufeng	阿諛趨奉	e yu qu feng		
eyufengying	阿諛逢迎	e yu feng ying		
eyushunyi	阿諛順意	e yu shun yi		
eyushunzhi	阿諛順旨	e yu shun zhi		
eyi	阿邑	e yi		
ejinniaoyin	阿金溺銀	e jin niao yin		
ege	阿閣	e ge		
asheshi	阿闍世	a she shi		
asheli	阿闍梨	a she li		
efu	阿附	e fu		
eshunqurong	阿順取容	e shun qu rong		
ewei	阿魏	e wei		
edang	阿黨	e dang		
abidiyu	阿鼻地獄	a bi di yu		
potuo	陂陀	po tuo		
fuzhuo	附着	fu zhuo		
fuzhuoli	附着力	fu zhuo li		
fushanzhuhui	附膻逐穢	fu shan zhu hui		
fushanzhuchou	附膻逐臭	fu shan zhu chou		
fuzhi	附識	fu zhi		
fuguohuanzhi	附過還職	fu guo huan zhi		
modi	陌地	mo di		
xiangfu	降伏	xiang fu		
jiangshengdiao	降升調	jiang sheng diao		
xiangyao	降妖	xiang yao		
xiangguan	降官	xiang guan		
xiangjiang	降將	xiang jiang		
jiangqi	降旗	jiang qi		
xiangqi	降旗	xiang qi		
xiangshu	降書	xiang shu		
jiangfu	降服	jiang fu		
xiangfu	降服	xiang fu		
xiangbiao	降表	xiang biao		
jiangdiao	降調	jiang diao		
jiangci	降賜	jiang ci		
xiangfu	降附	xiang fu		
xiangshun	降順	xiang shun		
xianglongfuhu	降龍伏虎	xiang long fu hu		
gaibu	陔步	gai bu		
zhiqi	陟屺	zhi qi		
zhihu	陟岵	zhi hu		
zhihuzhanwang	陟岵瞻望	zhi hu zhan wang		
zhihuzhiqi	陟岵陟屺	zhi hu zhi qi		
zhifang	陟方	zhi fang		
zhifa	陟罰	zhi fa		
zhifazangpi	陟罰臧否	zhi fa zang pi		
zhijiang	陟降	zhi jiang		
zhichu	陟黜	zhi chu		
douzhang	陡長	dou zhang		
yuanfuyuanzhang	院副院長	yuan fu yuan zhang		
yuanzhang	院長	yuan zhang		
zhendi	陣地	zhen di		
zhenjiao	陣角	zhen jiao		
chudi	除地	chu di		
peibang	陪榜	pei bang		
peidu	陪都	pei du		
yingan	陰乾	yin gan		
yinlexindepaozhang	陰了信的炮𤍤	yin le xin de pao zhang		
yindi	陰地	yin di		
yindizhiwu	陰地植物	yin di zhi wu		
yinchai	陰差	yin chai		
yincaodifu	陰曹地府	yin cao di fu		
yinchen	陰沈	yin chen		
yinchenchen	陰沈沈	yin chen chen		
yinshengyangshuai	陰盛陽衰	yin sheng yang shuai		
yindiao	陰調	yin diao		
yinzhi	陰識	yin zhi		
yinze	陰賊	yin ze		
yindaomopianjiancha	陰道抹片檢查	yin dao mo pian jian cha		
yinzhong	陰重	yin zhong		
yinkeng	陰鏗	yin keng		
yinfu	陰阜	yin fu		
yinyinchenchen	陰陰沈沈	yin yin chen chen		
yinyangwuxing	陰陽五行	yin yang wu xing		
yinyangmishu	陰陽祕書	yin yang mi shu		
chenbozhi	陳伯之	chen bo zhi		
chenshiweidao	陳寔遺盜	chen shi wei dao		
chenzao	陳慥	chen zao		
chentuan	陳摶	chen tuan		
chentuandexiongdi	陳摶的兄弟	chen tuan de xiong di		
chenxingshen	陳省身	chen xing shen		
chenqianglandiao	陳腔濫調	chen qiang lan diao		
chenfan	陳蕃	chen fan		
chenfanyishi	陳蕃一室	chen fan yi shi		
chenfanxiata	陳蕃下榻	chen fan xia ta		
lingtuweigan	陵土未乾	ling tu wei gan		
lingtiao	陵苕	ling tiao		
taosu	陶塑	tao su		
taoyi	陶猗	tao yi		
taoyizhifu	陶猗之富	tao yi zhi fu		
yaodan	陶誕	yao dan		
xianzhisidierhousheng	陷之死地而後生	xian zhi si di er hou sheng		
xianrenkeng	陷人坑	xian ren keng		
xianru	陷入	xian ru		
xianrujuejing	陷入絕境	xian ru jue jing		
xiankeng	陷坑	xian keng		
xianjianpozhen	陷堅破陣	xian jian po zhen		
xianhai	陷害	xian hai		
xianmo	陷沒	xian mo		
xianni	陷溺	xian ni		
xianzhi	陷滯	xian zhi		
xianluo	陷落	xian luo		
xianshen	陷身	xian shen		
xianche	陷車	xian che		
xianjing	陷阱	xian jing		
xianzhen	陷陣	xian zhen		
lushang	陸上	lu shang		
lujiuyuan	陸九淵	lu jiu yuan		
lujiuling	陸九齡	lu jiu ling		
lukai	陸凱	lu kai		
lubanqiu	陸半球	lu ban qiu		
ludi	陸地	lu di		
ludishenxian	陸地神仙	lu di shen xian		
lujiazui	陸家嘴	lu jia zui		
ludeming	陸德明	lu de ming		
luzhan	陸戰	lu zhan		
luzhandui	陸戰隊	lu zhan dui		
lukang	陸抗	lu kang		
lujia	陸架	lu jia		
luliang	陸梁	lu liang		
lupeng	陸棚	lu peng		
luqiao	陸橋	lu qiao		
luji	陸機	lu ji		
luyi	陸毅	lu yi		
luchen	陸沉	lu chen		
lufayan	陸法言	lu fa yan		
luhai	陸海	lu hai		
luhaipanjiang	陸海潘江	lu hai pan jiang		
luyou	陸游	lu you		
luyuanxingchenjiwu	陸源性沉積物	lu yuan xing chen ji wu		
lutao	陸濤	lu tao		
luwangzhixue	陸王之學	lu wang zhi xue		
lutian	陸田	lu tian		
luhaodong	陸皓東	lu hao dong		
luxiangchenji	陸相沉積	lu xiang chen ji		
luxiufu	陸秀夫	lu xiu fu		
ludao	陸稻	lu dao		
luyuanhai	陸緣海	lu yuan hai		
luji	陸績	lu ji		
luxu	陸續	lu xu		
luyu	陸羽	lu yu		
luxing	陸行	lu xing		
luzheshuili	陸讋水慄	lu zhe shui li		
lujia	陸賈	lu jia		
lujiafenjin	陸賈分金	lu jia fen jin		
luzhi	陸贄	lu zhi		
lulu	陸路	lu lu		
lujun	陸軍	lu jun		
lujunjie	陸軍節	lu jun jie		
lujunjunguanxuexiao	陸軍軍官學校	lu jun jun guan xue xiao		
luyun	陸運	lu yun		
luchao	陸鈔	lu chao		
luluxuxu	陸陸續續	lu lu xu xu		
luli	陸離	lu li		
luliguangguai	陸離光怪	lu li guang guai		
lulibanbo	陸離斑駁	lu li ban bo		
luyun	陸雲	lu yun		
lufeng	陸風	lu feng		
luhongjian	陸鴻漸	lu hong jian		
luguimeng	陸龜蒙	lu gui meng		
yangjiuzhie	陽九之阨	yang jiu zhi e		
yangdiao	陽調	yang diao		
yangzhi	陽識	yang zhi		
yange	陽阿	yang e		
yaowang	隃望	yao wang		
yumi	隃麋	yu mi		
tibei	隄備	ti bei		
tikuiyikong	隄潰蟻孔	ti kui yi kong		
tifang	隄防	ti fang		
yuzhong	隅中	yu zhong		
yufan	隅反	yu fan		
yuzuo	隅坐	yu zuo		
yutou	隅頭	yu tou		
longenshengde	隆恩盛德	long en sheng de		
longhegudi	隆河谷地	long he gu di		
longsheng	隆盛	long sheng		
longzhong	隆重	long zhong		
longzhongtuichu	隆重推出	long zhong tui chu		
longzhongjuxing	隆重舉行	long zhong ju xing		
weiyu	隈隩	wei yu		
duiwuhanglie	隊伍行列	dui wu hang lie		
duizhang	隊長	dui zhang		
suichao	隋朝	sui chao		
suiti	隋隄	sui ti		
gewucuanchuan	隔屋攛椽	ge wu cuan chuan		
gehangrugeshan	隔行如隔山	ge hang ru ge shan		
gechongdupigechongshan	隔重肚皮隔重山	ge chong du pi ge chong shan		
weixiao	隗囂	wei xiao		
aikou	隘口	ai kou		
aihai	隘害	ai hai		
aixiang	隘巷	ai xiang		
aishe	隘懾	ai she		
aizhe	隘懾	ai zhe		
aijiong	隘窘	ai jiong		
ailu	隘路	ai lu		
aixian	隘險	ai xian		
xidi	隙地	xi di		
xidaqianghuai	隙大牆壞	xi da qiang huai		
xidaerqianghuai	隙大而牆壞	xi da er qiang huai		
xiyu	隙宇	xi yu		
xifeng	隙縫	xi feng		
xixia	隙罅	xi xia		
xiju	隙駒	xi ju		
zhangse	障塞	zhang se		
suidi	隨地	sui di		
suicong	隨從	sui cong		
suizong	隨從	sui zong		
suishiduoshi	隨時度勢	sui shi duo shi		
suishisuidi	隨時隨地	sui shi sui di		
suizhutanque	隨珠彈雀	sui zhu tan que		
suiyuanlezhu	隨緣樂助	sui yuan le zhu		
suixing	隨行	sui xing		
suihangjiushi	隨行就市	sui hang jiu shi		
suifengyaoye	隨風搖曳	sui feng yao ye		
suifengyaoyi	隨風搖曳	sui feng yao yi		
xiandi	險地	xian di		
xianse	險塞	xian se		
xianjue	險譎	xian jue		
xianai	險隘	xian ai		
xiyouchangchu	隰有萇楚	xi you chang chu		
xisang	隰桑	xi sang		
xigao	隰皋	xi gao		
xicao	隰草	xi cao		
yinjiecangxing	隱介藏形	yin jie cang xing		
yinte	隱慝	yin te		
yingua	隱括	yin gua		
yinkuo	隱括	yin kuo		
yinmo	隱沒	yin mo		
yingaozheng	隱睪症	yin gao zheng		
yinmi	隱祕	yin mi		
yincang	隱藏	yin cang		
yinxie	隱血	yin xie		
yinxue	隱血	yin xue		
yinjicangming	隱跡藏名	yin ji cang ming		
longxixing	隴西行	long xi xing		
quemao	雀瞀	que mao		
quejiaoshuya	雀角鼠牙	que jiao shu ya		
queyue	雀躍	que yue		
quediao	雀鯛	que diao		
yanhang	雁行	yan hang		
yanhangzheyi	雁行折翼	yan hang zhe yi		
yantouzhilaozui	雁頭鴟勞嘴	yan tou zhi lao zui		
xiongjing	雄勁	xiong jing		
xiongzhang	雄長	xiong zhang		
yayue	雅樂	ya yue		
yazhong	雅重	ya zhong		
yaluzangbujiang	雅魯藏布江	ya lu zang bu jiang		
jisandi	集散地	ji san di		
jihuiyouxingfa	集會遊行法	ji hui you xing fa		
jiyichengqiu	集腋成裘	ji yi cheng qiu		
jijidadizhen	集集大地震	ji ji da di zhen		
jititudi	集體土地	ji ti tu di		
jitixingwei	集體行爲	ji ti xing wei		
guqiyuzi	雇妻鬻子	gu qi yu zi		
junba	雋拔	jun ba		
junlang	雋朗	jun lang		
junchu	雋楚	jun chu		
juanyong	雋永	juan yong		
juanshuang	雋爽	juan shuang		
juanyu	雋語	juan yu		
junyu	雋譽	jun yu		
ciyalouzui	雌牙露嘴	ci ya lou zui		
yonge	雍閼	yong e		
jujiu	雎鳩	ju jiu		
diaosu	雕塑	diao su		
diaosujia	雕塑家	diao su jia		
diaozhanglouju	雕章鏤句	diao zhang lou ju		
diaoganloushen	雕肝鏤腎	diao gan lou shen		
diaohanlouge	雕蚶鏤蛤	diao han lou ge		
diaolou	雕鏤	diao lou		
shuangsushuangfei	雙宿雙飛	shuang su shuang fei		
shuangnianbu	雙捻布	shuang nian bu		
shuangribuzhuodanrizhuo	雙日不着單日着	shuang ri bu zhuo dan ri zhuo		
shuanggandoujiu	雙柑斗酒	shuang gan dou jiu		
shuanghedushi	雙核都市	shuang he du shi		
shuangqishuangsu	雙棲雙宿	shuang qi shuang su		
shuangxianhang	雙線行	shuang xian hang		
shuangdiao	雙調	shuang diao		
shuangchong	雙重	shuang chong		
shuangchongrenge	雙重人格	shuang chong ren ge		
shuangchongguoji	雙重國籍	shuang chong guo ji		
shuangchongshenfen	雙重身分	shuang chong shen fen		
shuanglu	雙陸	shuang lu		
zaci	雜廁	za ci		
zata	雜沓	za ta		
zarou	雜糅	za rou		
zakuai	雜膾	za kuai		
zazhu	雜著	za zhu		
jishiniucong	雞尸牛從	ji shi niu cong		
jishiniuzong	雞尸牛從	ji shi niu zong		
jiqifenghuangshi	雞棲鳳凰食	ji qi feng huang shi		
jimaodanzi	雞毛撢子	ji mao dan zi		
jizhao	雞爪	ji zhao		
jizhua	雞爪	ji zhua		
jizhaoding	雞爪釘	ji zhao ding		
jizhuading	雞爪釘	ji zhua ding		
jipigeda	雞皮疙瘩	ji pi ge da		
jimaoyan	雞瞀眼	ji mao yan		
jile	雞肋	ji le		
jilei	雞肋	ji lei		
jilezunquan	雞肋尊拳	ji le zun quan		
jizhunpi	雞肫皮	ji zhun pi		
jixieshi	雞血石	ji xie shi		
jixueshi	雞血石	ji xue shi		
jiwu	雞鶩	ji wu		
jiwuzhengshi	雞鶩爭食	ji wu zheng shi		
jilusai	雞鹿塞	ji lu sai		
libuliao	離不了	li bu liao		
lilediangang	離了靛缸	li le dian gang		
lidi	離地	li di		
lilou	離婁	li lou		
lilouzhiming	離婁之明	li lou zhi ming		
lihunlv	離婚率	li hun lv		
lixinbeng	離心泵	li xin beng		
lixinlv	離心率	li xin lv		
lipi	離披	li pi		
lixiao	離校	li xiao		
liche	離轍	li che		
lizhe	離轍	li zhe		
liti	離逖	li ti		
lixiangbeijing	離鄉避井	li xiang bei jing		
nanchangsuoyuan	難償所願	nan chang suo yuan		
nandangzhongren	難當重任	nan dang zhong ren		
nanxing	難行	nan xing		
yulu	雨露	yu lu		
yuluzhien	雨露之恩	yu lu zhi en		
yushunfengtiao	雨順風調	yu shun feng tiao		
xuefulan	雪佛蘭	xue fu lan		
xuedi	雪地	xue di		
xuenihongzhao	雪泥鴻爪	xue ni hong zhao		
xuenihongzhua	雪泥鴻爪	xue ni hong zhua		
xuehuabiandi	雪花遍地	xue hua bian di		
xuejia	雪茄	xue jia		
xuenvefengtao	雪虐風饕	xue nve feng tao		
xuexian	雪霰	xue xian		
yunnanhuangxin	雲南黃馨	yun nan huang xin		
yunjing	雲景	yun jing		
yunying	雲景	yun ying		
yunye	雲液	yun ye		
yunxingyushi	雲行雨施	yun xing yu shi		
yunjuebogui	雲譎波詭	yun jue bo gui		
yunjieyuedi	雲階月地	yun jie yue di		
yunhuixunzhang	雲麾勛章	yun hui xun zhang		
yunhuijiangjunbei	雲麾將軍碑	yun hui jiang jun bei		
lingshuilv	零稅率	ling shui lv		
leilifengxing	雷厲風行	lei li feng xing		
leishexieguanchengxingshu	雷射血管成形術	lei she xie guan cheng xing shu		
leishexueguanchengxingshu	雷射血管成形術	lei she xue guan cheng xing shu		
leishenjinxingqu	雷神進行曲	lei shen jin xing qu		
leihongdianche	雷轟電掣	lei hong dian che		
leitingdianbao	雷霆電雹	lei ting dian bao		
baozi	雹子	bao zi		
baoshen	雹神	bao shen		
menghui	雺晦	meng hui		
mengsong	雺淞	meng song		
dianxinhangye	電信行業	dian xin hang ye		
dianlihangye	電力行業	dian li hang ye		
diangonglv	電功率	dian gong lv		
dianqihang	電器行	dian qi hang		
